name,name_en,type,address,address_en,timetable,timetable_en,phone,mon,tue,wed,thu,fri,sat,sun,open_time,close_time
Нарлаг дэнж ATM,Narlag Denj Market ATM,atm,"11-р хороо, Самбалхүндэвийн зам, Нарлаг дэнж зах","11st khoroo, Sambalkhundev road, Narlag Denj market",Даваа-Ням 08:00-18:00 цаг,Mon-Sun 8am-6pm,18001888,1,1,1,1,1,1,1,08:00:00,18:00:00
Баянзүрх 05 салбар Лобби зарлага АТМ,Bayanzurkh 05 branch Lobby ATM,atm,"13-р хороо, Энхтайван өргөн чөлөө, 92а-1 тоот","13rd khoroo, Enkhtaivan Avenue, 92A-1",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Сонгинохайрхан 06 салбар АТМ Лобби зарлага,Songinokhairkhan 06 branch ATM,atm,"12-р хороо, 1-р хороолол, Москвагийн гудамж, Саппоро, Хас банк Сонгинохайрхан салбар","12th khoroo, 1st microdistrict, Songinokhairkhan branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Тумбааш салбар Лобби АТМ зарлага,Tumbaash branch Lobby ATM,atm,"15-р хороо, 3-р хороолол, Ард аюуш өргөн чөлөө, Дисковери ХХК байр","15th khoroo, 3rd microdistrict, Ard ayush avanue, Discovery LLC building, Xacbank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Баянгол дүүрэг ЗДТГ,Bayangol duureg ZDTG ATM,atm,Баянгол дүүрэг 2 хороо ЗДТГазрын байр,"2rd khoroo, Bayangol duureg ZDTG",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Сүхбаатар 08 салбар Лобби АТМ зарлага,Sukhbaatar branch Lobby ATM,atm,"7-р хороо, 11-р хороолол, Эрхүүгийн Гудамж, Хас банк Сүхбаатар салбар ","7th khoroo, 11th microdistrict, Erkhuu road, Sukhbaatar branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Баянзүрх 05 салбар Лобби орлого АТМ -1,Bayanzurkh 05 branch Lobby CRM-ATM-1,atm,"13-р хороо, Энхтайван өргөн чөлөө, 92а-1 тоот","13rd khoroo, Enkhtaivan Avenue, 92A-1",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Баянзүрх 05 салбар Лобби орлого АТМ -2,Bayanzurkh 05 branch Lobby CRM-ATM-2,atm,"13-р хороо, Энхтайван өргөн чөлөө, 92а-1 тоот","13rd khoroo, Enkhtaivan Avenue, 92A-1",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Сонгинохайрхан 06 салбар Лобби орлого АТМ-2,Songinokhairkhan branch Lobby CRM-ATM-2,atm,"12-р хороо, 1-р хороолол, Москвагийн гудамж, Саппоро, Хас банк Сонгинохайрхан салбар","12th khoroo, 1st microdistrict, Songinokhairkhan branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Сонгинохайрхан 06 салбар Лобби орлого АТМ-2,Songinokhairkhan branch Lobby CRM-ATM-2,atm,"12-р хороо, 1-р хороолол, Москвагийн гудамж, Саппоро, Хас банк Сонгинохайрхан салбар","12th khoroo, 1st microdistrict, Songinokhairkhan branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Яармаг Фүүд Сити орлого АТМ,Yarmag Food city CRM-ATM,atm,"4-р хороо, Яармаг Фүүд сити худалдааны төв","4rd khoroo, Yarmag Food city",Даваа-Ням 9-20 цаг,Mon-Sun 9-20 hours,1800-1888,1,1,1,1,1,1,1,09:00:00,19:59:00
Сүхбаатар 08 салбар CRM,SUKHBAATAR 08 BRANCH CRM,atm,"7-р хороо, 11-р хороолол, Эрхүүгийн Гудамж, Хас банк Сүхбаатар салбар ","7th khoroo, 11th microdistrict, Erkhuu road, Sukhbaatar branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hours,18001888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Баянгол салбар, Экспресс банк CRM-2","Bayangol branch, Express bank CRM-2",atm,"13-р хороо, Ард Аюушийн өргөн чөлөө, Имарт Хороолол салбар, Хас банк Баянгол салбар","13rd khoroo, 4th microdistrict, Ard Ayush avenue, Bayangol branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hours,18001888,1,1,1,1,1,1,1,00:00:00,23:59:00
Налайх Зүүн хүрээ дэлгүүр ATM,Nalaikh Zuun khuree delguur ATM,atm,Налайх Пост,Nalaikh Zuun khuree delguur,Даваа-Ням 08:00-20:00 цаг,Mon-Sun 8am-8pm,18001888,1,1,1,1,1,1,1,08:00:00,20:00:00
Их-Орд лоби CRM,Ikh ord lobby CRM,atm,"14-р хороо, Намъянжүгийн гудамж, Их Орд худалдааны төв,  Хас банк Ир Орд тооцооны төв","14th Khoroo, Namyanju Street, Ikh Ord Shopping Center, XacBank Ikh Ord Branch",Даваа-Ням 24 цаг,Mon-Sun 24 hours,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Улсын клиникийн 1-р эмнэлэг,Central hospital-1,atm,"1-р хороо, Улсын клиникийн 1-р эмнэлэг","1-khoroo, Central hospital-1",06:00-00:00,06:00-00:00,1800-1888,1,1,1,1,1,1,1,06:00:00,23:59:00
Зөөврийн АТМ,Mobile ATM,atm,Бэлхи зуслан,Belkhi zuslan,24,24,1800-1888,1,1,1,1,1,1,1,00:00:00,23:00:00
Гандан Моми ,Gandan Momi,atm,БГД Орхон 2-130,BGD Orkhon 2-130,Даваа-Ням,Mon-Sun,,1,1,1,1,1,1,1,09:00:00,23:00:00
Автомашины зээлийн төв-1,Automobile purchase loan center 1,branch,"32 дугаар хороо, ""МАКОС"" ХХК-ийн ""АВТОКОМ"" худалдаа үйлчилгээний төвийн Б блок 301-304 тоот
3 үгт хаяг: ///угсаат.арилж.цоохондой","301-304, Block B, Autocom shopping center, 32nd khoroo, Songinokhairkhan district
///possessors.showered.trustees","Даваа - Ням: 8:30-16:30
Мягмар: Амарна","Monday - Sunday: 8:30am-4:30pm
Tuesday: Сlosed",1800-1888,1,0,1,1,1,1,1,08:30:00,16:30:00
Автомашины зээлийн төв-2,Automobile purchase loan center 2,branch,"17 дугаар хороо, Шархад-55, ""Да Хүрээ"" зах Б блок","17th khoroo, Sharhad-55, ""Da khuree"" market, Block B","Мягмар - Баасан: 8:30-16:30
Бямба, Ням: 9:00-17:00
Даваа: амарна.
3 үгт хаяг: ///очих.нэршсэн.мэдэх","Tuesday - Friday: 8:30am-04:30pm
Saturday, Sunday: 9:00am-05:00pm
Monday: Closed.
What3Words: ///stays.caring.diets",1800-1888,0,1,1,1,1,1,1,08:30:00,16:30:00
